category,product,star,comments
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,cáp sạc nhanh tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,dây đẹp sạc nhanh lắm giá lại hạt dẻ nữa 
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sạc nhanh ghê tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,good
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,sạc nhanh dây dài rất tiện
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,tốt 
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,dùg ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sản phẩm dùng tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sẩn phẩm tốt trong tầm giá
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,dùng tới thời điểm hiện tại ko gặp vấn đề gì dây dài tiện lợi sạc vào nhanh nhược điểm dây cap hơi cứng
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,hàng ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,sp hiện tại ok nhé
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,rất tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,dây cứng xài bền đã mua 2 dây
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,dây cáp hơi cứng
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,sạc nhanh và tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sản phẩm ok giao rất nhanh dùng rất bền
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,good
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,tuyệt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,4,xài ổn
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sản phẩm rất tốt
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,2,cũng tàm tạm tuy nhiên quá dài so với nhu cầu mà nhân viên tư vấn bán hàng cũng không nói gì về chiều dài của dây hay mua ngắn hơn ít tiền hơn khá chán
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sạc nhanh ok dây hơi cứng ok
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,dây dài sử dựng rất tiện sạc nhanh nữa 
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,1,mình dùng được 1tháng thì sạc bị chập chờn có lúc sạc thì không vô pin và nhiều lỗi lắm
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,1,mua 21 7 nay đã hư sạc không vô luôn ghi 60w mà sạc còn chậm hơn innostyle 18w đúng là hàng china nên lúc nào cũng vậy 
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,3,thông số ghi là tối đa 60w mua về chỉ được 15w sạc chậm hơn với dây theo máy iphone 11
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sạc nhanh dây chắc chắn mỗi tội hơi dài chẳng sử dụng đến nhưng mà vẫn phải mua vì nó hợp với túi tiền hehe
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,mình vừa mua hàng sản phẩm cáp này bên cửa hàng tgdđ chi nhánh tân hương sản phẩm chất lượng sạc nhanh dành cho iphone thái độ phục vụ của các bạn ở đây rất tốt 
cap-dien-thoai,cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,5,sản phẩm tốt mấy anh chị nhân viên nhiệt tình
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,sạc cứ nhấp nháy lúc được lúc không
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,không ok lắm sạc cứ nhấp nháy lúc đc lúc không
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ko nghĩ mua 100k mà sài oki vậy dùng cho dòng note 8 quá tuyệt vời
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sạc iphone xs cực ngon
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,dùng cáp sacj cùng hãng pin vào ok không cùng rất chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,dùng tốtnhưng chỉ dùng để sạc qua đêm tại vì vô pin chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sạc ngon
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,3 sao vì mình mua 3 cái thì cái đầu dùng được vài ngày thì có hiện tượng đặt điện thoại vào đế thì vẫn báo sạc xong để bao lâu cũng không tăng được pin nào và chỉ báo màu xanh trong biểu tượng quả pin trên iphone không hiển thị 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,tạm ổn
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,mới mua về sạc lúc vô lúc không mua 1 thời gian thì sạc không vô nữa mọi người không nên mua sp này
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,giá rẻ dùng tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,hàng tốt ủng hộ tiếp tục
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,xạc cho iphon 13 k khả thi yếu 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,mình sạc đt samsung note 9 thì ok nhưng hok hỗ trợ sạc samsung watch 4 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,good
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ok good
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,oke
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt xạc nhanh
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,đế sạc nóng khi sạc điện thoại
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,sạc zlip4 nó tuột pin chứ k lên 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm tot đep
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm thiết kế đẹp gọn gàng sạc ổn định
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sp tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc quá chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,dùng ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,xài đc gần tháng thì bị lỗi xạc đc vài phút nó ko nhận xạc
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ok 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,good
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,sạc đúng chuẩn giá rẻ lại được tập đoàn tgdđ bảo hành 1 năm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,sạc cho s21 vào rất chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,rất tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm tốt đội ngũ bán hàng rất chu đáo và nhiệt tình 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,xạc quá chậm không nên mua
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,châ t lươ ng sa n phâ m ok 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm sạc khá chậm ngoại hình tạm chấp nhận được đánh giá cho năm sao
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tôt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,rất rẻ và ngon
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,pin 80 sạc 30p pin còn 78 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt mlem
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,sạc ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,hoàn thiện chắc chắn tốt mặt dưới là nhôm nên tản nhiệt tốt khi sử dụng chỉ ấm chứ không nóng như một số bình luận nhé có dãy đèn trắng sáng khi sạc đầy nên khỏi canh lúc nào điện thoại đầy nói chung xài rất ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sạc rất tốt ạ
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc nóng quá làm nóng ran cả máy
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ok xài tốt không nóng máy như mọi người nói
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,bt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,đế sạc không dây qi 10w xmobile ts c106w b đen có nam châm không ạ
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tgđ cho minh hỏi đế sạc này sai củ sạc 20w đx k ạ
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ổn
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,bình thường
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tuyệt vời
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ổn
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,cô ng sa c micro usb nên sa c râ t lâu nha mn qua tê 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,hết khuyến mãi 110k online rồi hả shop
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,dùng được
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,nạp điện ổn định
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tặng cho bạn
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sạc nhanh không nóng máy nhưng logo xmobile chữ nỗi dễ xước điện thoại
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc rất chậm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,hàng tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,phù hợp cho đt đời mới
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,dùng 2 lần không sạc đc nữa
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,chỉ sạc đc 1 thiết bị để mua dự phòng tiện hơn
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,tệ
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,sạc ok mặt sạc có rãnh nên hay kẹt cát vào mình sài máy không ốp lưng thả lên trầy mặt kính đành phải dán lên lớp decal lên
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sp rất ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,4,sạc tốt ốp lưng nhựa dày vẫn sac dc ok
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,3,có nhiều lúc sạc đc tầm 7x xong nó tự ngắt ko hiểu sao
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc chập chờn lúc được lúc không
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,sạc cho iphone x dc 5 ngày đầu sau đó ko nhận sạc
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,5,sản phẩm dùng rất là tốt
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,2,sạc châm và nóng máy
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,cực tệ
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,mình xin góp ý về 2 vấn đề về sản phẩm thiết kế đẹp nhưng chất lượng sản phẩm cực kì tệ mua online về sạc chậm mang ra cửa hàng thì nhân viên test cái thứ 2 cũng vậy đến cái thứ 3 thì bảo được nhưng về sạc vẫn cực kì chậm về thương hiệu mình thường xuyên mua hàng của tgdd nhưng rất ít mua các sản phẩm thuộc thương hiệu của tgdd như xmobile ava bởi chất lượng sản phẩm nếu 1 người ít mua hàng của tgdd khi mua gặp phải những trường hợp như thế này có thể họ không dám mua những sản phẩm của thương hiệu này nữa vậy nên mong tgdd nên kiểm tra kỹ chất lượng sản phẩm trước khi bán ra 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,sạc lâu vào máy cả tiếng chỉ mới dc 20 pin
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,sạc vào chậm máy thì báo quá nhiệt một lúc lại ngắt nguồn không vào pin hơi thất vọng về sản phẩm
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,sạc cực tệ đã được chính sách đổi mới nhưng vẫn bị lỗi sạc 15s là ngắt dùng cho s10 mà cứ như vậy trừ khi rút ra để hôm sau thì xài bình thường được 1 lần rồi lại bị như cũ 
adapter-sac,de-sac-khong-day-qi-10w-xmobile-ts-c106w-b-den,1,sạc kém quá lúc vô nhanh lúc chậm rì mua sài được có mấy ngày mà chán đặc biệt sạc cho iphone x rất chậm sạc sam sung thì nhanh vì mình dùng 2 máy và đã trải nghiệm qua thật sự rất tệ
cap-dien-thoai,cap-micro-usb-09m-anker-a8142,3,do mik mua cáp bị móp nhưng sạc nhanh
cap-dien-thoai,cap-micro-usb-09m-anker-a8142,5,cáp sạc này dùng ngon đấy ghim vào điện thoại rất cứng cáp không lỏng lẻo tiếc là hết hàng chứ không là mua 2 sợi
cap-dien-thoai,cap-micro-usb-09m-anker-a8142,5,cảm thấy rất hài lòng
